Date,Ticker,Direction,Entry Price,Exit Price,PnL,Holding Days,Stop Loss Hit
2011-07-21,OMC,1.0,31.412342071533203,31.856491088867188,0.014139315569738603,2,False
2011-07-21,DXCM,-1.0,3.827500104904175,3.859999895095825,-0.008491127185080523,2,False
2011-07-21,OKE,-1.0,15.417257308959961,15.710996627807617,-0.019052631279426427,2,False
2011-07-22,ADP,1.0,34.010196685791016,34.06140899658203,0.0015057928439564541,2,False
2011-07-22,NDSN,1.0,48.28902053833008,48.44487762451172,0.0032275884754781247,2,False
2011-07-27,ALB,1.0,56.07942199707031,55.76759719848633,-0.00556041391796575,2,False
2011-07-27,COP,1.0,35.26487731933594,35.03494644165039,-0.0065201099553939025,2,False
2011-07-27,DOV,1.0,33.470062255859375,31.956464767456055,-0.04522242823550007,2,True
2011-07-27,DRI,-1.0,30.476293563842773,29.48131561279297,0.032647603586226495,2,False
2011-07-28,HSY,1.0,41.91755676269531,41.48699188232422,-0.010271707456820971,2,False
2011-07-28,MMM,1.0,47.97644805908203,47.69865036010742,-0.005790293158687093,2,False
2011-07-28,PNC,1.0,36.28451919555664,36.34443283081055,0.001651217560056389,2,False
2011-07-28,TJX,-1.0,11.428833961486816,11.5038480758667,-0.0065635842320106615,2,False
2011-07-29,JCI,1.0,15.254502296447754,15.090951919555664,-0.010721449557234987,2,False
2011-07-29,PNR,1.0,19.60896873474121,19.392963409423828,-0.011015639233219143,2,False
2011-07-29,TMO,1.0,57.24925994873047,57.05936813354492,-0.0033169304783259093,2,False
2011-08-03,GEN,1.0,6.738158702850342,6.650790691375732,-0.012966155195728976,2,False
2011-08-03,IVZ,-1.0,12.251778602600098,12.414133071899414,-0.013251502052515152,2,False
2011-08-03,MAR,-1.0,24.75655746459961,25.301109313964844,-0.02199626705546241,2,False
2011-08-03,OKE,1.0,14.903501510620117,14.41366958618164,-0.03286690205583072,2,True
2011-08-04,GEN,1.0,6.738158702850342,6.232158660888672,-0.0750947052861228,3,True
2011-08-04,ADP,1.0,31.783401489257812,30.637989044189453,-0.0360380699169498,2,True
2011-08-04,BAX,-1.0,23.193012237548828,22.276283264160156,0.03952608501212765,2,False
2011-08-04,EBAY,1.0,12.208964347839355,11.372322082519531,-0.0685268825007165,2,True
2011-08-04,MOH,1.0,19.56999969482422,18.3799991607666,-0.0608073864391701,2,True
2011-08-05,MAR,-1.0,23.83814811706543,23.9763240814209,-0.005796421923251258,2,False
2011-08-05,NDAQ,1.0,6.055642127990723,6.158327579498291,0.01695698810088694,2,False
2011-08-05,PEG,1.0,18.1590633392334,18.195058822631836,0.0019822323831355216,2,False
2011-08-10,UDR,1.0,14.39604377746582,14.05824089050293,-0.02346498053108554,2,False
2011-08-11,KEY,-1.0,3.892430067062378,4.206334590911865,-0.08064487182589036,2,True
2011-08-12,HSIC,1.0,24.611764907836914,24.745098114013672,0.00541745814150458,2,False
2011-08-12,JNPR,-1.0,17.035842895507812,17.0743350982666,-0.002259483313792421,2,False
2011-08-12,TGT,-1.0,32.317359924316406,33.14461135864258,-0.025597741779139788,2,False
2011-08-12,UPS,1.0,41.58187484741211,41.89027404785156,0.007416673768827109,2,False
2011-08-17,C,-1.0,22.686410903930664,22.618215560913086,0.0030059996403292927,2,False
2011-08-17,DLTR,-1.0,34.75,33.23500061035156,0.043597104738084536,2,False
2011-08-17,GILD,1.0,13.776145935058594,13.634306907653809,-0.010295987576889869,2,False
2011-08-17,GWW,-1.0,109.89555358886719,109.75146484375,0.001311142629630324,2,False
2011-08-18,GILD,1.0,13.776145935058594,13.222970008850098,-0.040154621533206286,3,True
2011-08-18,NDAQ,-1.0,6.1799421310424805,5.839465618133545,0.055093802771823255,2,False
2011-08-18,ROK,1.0,46.990638732910156,42.24534606933594,-0.10098378722932376,2,True
2011-08-19,AVB,1.0,82.09308624267578,80.37664031982422,-0.020908532026406804,2,False
2011-08-24,ACN,1.0,38.99725341796875,39.39133071899414,0.010105257844743799,2,False
2011-08-24,IVZ,-1.0,9.983831405639648,10.380845069885254,-0.03976566191025032,2,True
2011-08-24,PHM,-1.0,3.0985233783721924,3.227271318435669,-0.041551385722031965,2,True
2011-08-25,C,-1.0,21.557392120361328,22.603057861328125,-0.048506133540111636,2,True
2011-08-25,CB,-1.0,46.99659729003906,46.09555435180664,0.019172514398683883,2,False
2011-08-25,CVS,-1.0,24.474008560180664,24.140016555786133,0.01364680426474713,2,False
2011-08-26,GS,-1.0,85.38094329833984,86.8656234741211,-0.01738889403685141,2,False
2011-08-26,JPM,-1.0,24.430891036987305,24.766023635864258,-0.013717575767890617,2,False
2011-08-31,ADBE,-1.0,25.190000534057617,25.239999771118164,-0.001984884319194295,2,False
2011-08-31,MS,-1.0,12.471881866455078,12.80856704711914,-0.026995539588105445,2,False
2011-09-01,PSA,1.0,74.34368896484375,72.8475341796875,-0.02012483918929237,2,False
2011-09-02,NDAQ,-1.0,6.255605220794678,6.0961761474609375,0.025485795171947767,2,False
2011-09-02,PSA,1.0,74.34368896484375,71.25529479980469,-0.04154211619091874,3,True
2011-09-02,RF,-1.0,2.922771692276001,2.800706624984741,0.041763462953278464,2,False
2011-09-02,TYL,1.0,25.3799991607666,24.34000015258789,-0.04097710963625177,2,True
2011-09-08,CL,-1.0,33.367454528808594,32.8768196105957,0.014703996008724286,2,False
2011-09-08,KEY,1.0,4.1884541511535645,4.049680233001709,-0.03313249068600524,2,True
2011-09-08,VRSN,-1.0,34.5,33.90999984741211,0.01710145369819973,2,False
2011-09-09,EL,1.0,41.040191650390625,39.755584716796875,-0.03130119236617948,2,True
2011-09-15,K,-1.0,31.70484161376953,32.33096694946289,-0.019748571632082552,2,False
2011-09-15,UPS,1.0,42.84943389892578,42.86238479614258,0.0003022419677082723,2,False
2011-09-16,C,-1.0,21.663475036621094,21.966567993164062,-0.013990966639959851,2,False
2011-09-16,MS,-1.0,12.142521858215332,12.040054321289062,0.008438736048635771,2,False
2011-09-22,AMP,-1.0,30.901716232299805,29.54463005065918,0.043916207483069826,2,False
2011-09-22,FICO,1.0,22.140993118286133,21.038902282714844,-0.049776034421016004,2,True
2011-09-22,FSLR,-1.0,73.5199966430664,66.8499984741211,0.09072359185933604,2,False
2011-09-23,FCX,1.0,24.302675247192383,24.476585388183594,0.007156008102906377,2,False
2011-09-23,HOLX,-1.0,15.149999618530273,15.600000381469727,-0.02970302140397733,2,False
2011-09-23,MDT,-1.0,23.69472885131836,23.8027286529541,-0.0045579673991387815,2,False
2011-09-23,NFLX,1.0,18.36142921447754,18.479999542236328,0.006457576170884304,2,False
2011-09-28,ACN,-1.0,41.45439147949219,41.59347915649414,-0.0033551976530824456,2,False
2011-09-28,AMP,-1.0,30.656993865966797,29.655860900878906,0.032655940418192045,2,False
2011-09-28,BG,-1.0,42.83530044555664,41.71796417236328,0.026084473823487844,2,False
2011-09-28,EA,-1.0,21.383840560913086,20.4960994720459,0.04151457668880417,2,False
2011-09-29,AAPL,1.0,11.947460174560547,11.753657341003418,-0.016221257968265828,2,False
2011-09-29,ABT,-1.0,18.459280014038086,18.800111770629883,-0.018463978894767183,2,False
2011-09-29,GWW,1.0,123.71455383300781,122.7138442993164,-0.008088858607873917,2,False
2011-09-29,NDAQ,1.0,6.4825921058654785,6.501506328582764,0.0029176944050160864,2,False
2011-09-30,ACN,-1.0,42.06481170654297,40.70488739013672,0.032329261946861886,2,False
2011-09-30,AAPL,1.0,11.947460174560547,11.47529125213623,-0.03952044330138843,3,True
2011-09-30,GWW,1.0,123.71455383300781,119.72735595703125,-0.03222901229032888,3,True
2011-09-30,NDAQ,1.0,6.4825921058654785,6.252903461456299,-0.03543160523725631,3,True
2011-09-30,FAST,-1.0,11.997138023376465,11.681239128112793,0.026331187875653493,2,False
2011-09-30,MOS,1.0,42.217323303222656,38.14358901977539,-0.09649437635323264,2,True
2011-10-05,FCX,1.0,24.29511833190918,26.026691436767578,0.07127247051042976,2,False
2011-10-05,PFE,-1.0,9.858914375305176,10.077506065368652,-0.022171983825218098,2,False
2011-10-05,PM,-1.0,32.93559646606445,33.192588806152344,-0.007802874933590028,2,False
2011-10-06,CL,1.0,32.527915954589844,32.778682708740234,0.007709278224294177,2,False
2011-10-06,CSX,1.0,5.171627044677734,5.3244309425354,0.029546581092873038,2,False
2011-10-07,PFE,-1.0,10.21762466430664,10.335328102111816,-0.011519647831295929,2,False
2011-10-07,EW,-1.0,11.723333358764648,12.005000114440918,-0.024026166198343975,2,False
2011-10-07,GE,1.0,56.99677658081055,56.88668441772461,-0.0019315506891841125,2,False
2011-10-07,TMO,-1.0,50.96315002441406,47.943538665771484,0.0592508774908149,2,False
2011-10-12,IPG,1.0,5.167354583740234,5.276612281799316,0.021143836036117174,2,False
2011-10-13,AXP,1.0,38.897193908691406,38.318241119384766,-0.014884178809034247,2,False
2011-10-13,EA,-1.0,23.149566650390625,23.247119903564453,-0.004214042303560012,2,False
2011-10-13,TEL,1.0,25.298635482788086,26.014633178710938,0.028301830603076606,2,False
2011-10-14,EA,-1.0,23.149566650390625,23.939756393432617,-0.03413410518544884,3,True
2011-10-14,ALGN,1.0,16.329999923706055,16.3799991607666,0.003061802651202932,2,False
2011-10-14,BLK,-1.0,108.37364959716797,109.96774291992188,-0.014709233551506816,2,False
2011-10-14,IVZ,-1.0,10.334138870239258,10.596867561340332,-0.025423375319417543,2,False
2011-10-19,HAL,1.0,28.16326904296875,27.038021087646484,-0.03995445108326994,2,True
2011-10-19,NDAQ,1.0,6.774428367614746,6.7068705558776855,-0.009972474144094821,2,False
2011-10-20,CVS,-1.0,24.76104736328125,24.803829193115234,-0.001727787569173127,2,False
2011-10-20,EL,1.0,39.768211364746094,40.18098068237305,0.010379378490048632,2,False
2011-10-20,K,-1.0,32.80058670043945,32.746402740478516,0.0016519204505635126,2,False
2011-10-20,MS,-1.0,12.179118156433105,12.157158851623535,0.0018030291296559297,2,False
2011-10-21,AXP,1.0,38.20246124267578,40.079891204833984,0.049144214825115384,2,False
2011-10-21,GPC,1.0,37.83952331542969,39.12510681152344,0.033974621862361894,2,False
2011-10-21,GWW,1.0,132.20140075683594,134.21893310546875,0.015261051222473442,2,False
2011-10-21,IBM,1.0,102.59310913085938,105.12825775146484,0.024710710515380138,2,False
2011-10-26,CCI,-1.0,27.606170654296875,26.640106201171875,0.03499451138018061,2,False
2011-10-26,HES,1.0,48.07553482055664,49.38417434692383,0.02722048815997,2,False
2011-10-26,NDAQ,1.0,6.606892108917236,6.569058895111084,-0.0057263253557734576,2,False
2011-10-27,FE,1.0,24.79658317565918,25.335277557373047,0.02172454075215735,2,False
2011-10-27,PM,1.0,37.131221771240234,37.76056671142578,0.016949211745922194,2,False
2011-10-27,WY,-1.0,10.380731582641602,10.897032737731934,-0.049736490244452314,2,True
2011-10-28,DRI,-1.0,28.429527282714844,28.173927307128906,0.008990651622313196,2,False
2011-10-28,PH,-1.0,66.57579803466797,66.37799072265625,0.0029711594581069037,2,False
2011-10-28,PSA,1.0,79.22145080566406,79.65145111083984,0.005427826690912327,2,False
2011-11-02,EBAY,-1.0,11.694108009338379,12.031036376953125,-0.028811805684169373,2,False
2011-11-02,NDAQ,1.0,6.582571029663086,6.671745777130127,0.013547099919650274,2,False
2011-11-03,EBAY,-1.0,11.694108009338379,12.511823654174805,-0.0699254397328497,3,True
2011-11-03,F,-1.0,5.964879989624023,6.055824279785156,-0.015246625299977777,2,False
2011-11-04,PEG,1.0,20.842023849487305,20.538909912109375,-0.014543402289859007,2,False
2011-11-04,BDX,1.0,56.65323257446289,56.88804626464844,0.0041447536091946124,2,False
2011-11-04,ETN,1.0,33.020973205566406,32.728878021240234,-0.008845747292418773,2,False
2011-11-04,MKTX,-1.0,27.35226821899414,25.050125122070312,0.08416644201101972,2,False
2011-11-09,AAPL,-1.0,12.224919319152832,11.895395278930664,0.02695510961008154,2,False
2011-11-09,AIG,1.0,18.532094955444336,17.361312866210938,-0.0631759168107137,2,True
2011-11-09,DVA,-1.0,37.22999954223633,36.34000015258789,0.023905436491847377,2,False
2011-11-09,NDAQ,1.0,7.02573299407959,6.817663669586182,-0.029615319094640095,2,False
2011-11-11,ADP,1.0,33.003509521484375,33.62889099121094,0.018948938424850133,2,False
2011-11-11,AFL,1.0,15.722529411315918,16.139780044555664,0.026538391013562986,2,False
2011-11-11,DECK,1.0,17.28333282470703,17.93666648864746,0.03780137028932695,2,False
2011-11-16,ROK,1.0,56.6993293762207,55.07542419433594,-0.028640641780955878,2,False
2011-11-17,NDAQ,1.0,6.960880756378174,6.874409198760986,-0.012422502359051995,2,False
2011-11-17,ROK,1.0,56.6993293762207,53.74122619628906,-0.05217174898672167,3,True
2011-11-17,DVA,-1.0,36.67499923706055,35.630001068115234,0.028493474865279037,2,False
2011-11-17,OKE,-1.0,16.686206817626953,16.700908660888672,-0.0008810776123299657,2,False
2011-11-18,BLK,-1.0,112.57038879394531,112.33057403564453,0.0021303538245723806,2,False
2011-11-18,VRTX,-1.0,29.010000228881836,28.290000915527344,0.024819004056321026,2,False
2011-11-23,POOL,-1.0,23.9312744140625,23.26769256591797,0.02772864648422556,2,False
2011-11-30,CF,1.0,20.718765258789062,20.148048400878906,-0.02754589140721374,2,False
2011-11-30,HUM,1.0,76.28520965576172,79.14099884033203,0.03743568638609121,2,False
2011-11-30,USB,-1.0,16.016950607299805,16.869535446166992,-0.05323015970834159,2,True
2011-12-01,AVGO,-1.0,2.143491268157959,2.142774820327759,0.00033424340973214477,2,False
2011-12-01,COP,-1.0,34.50342559814453,34.71628952026367,-0.006169356185044643,2,False
2011-12-01,EL,1.0,50.165950775146484,49.14970397949219,-0.02025770029176387,2,False
2011-12-02,AVGO,-1.0,2.143491268157959,2.232325792312622,-0.04144384699593591,3,True
2011-12-02,AAPL,-1.0,11.674208641052246,11.727473258972168,-0.004562589170508512,2,False
2011-12-02,HOLX,-1.0,17.549999237060547,17.15999984741211,0.0222221884104058,2,False
2011-12-02,NDAQ,1.0,7.0527567863464355,6.998709678649902,-0.007663259819360851,2,False
2011-12-07,DG,-1.0,34.85190200805664,34.7111930847168,0.004037338430118286,2,False
2011-12-07,DHI,-1.0,11.046866416931152,11.05557632446289,-0.0007884505164640088,2,False
2011-12-07,GE,1.0,61.36423110961914,61.43764114379883,0.001196300073385587,2,False
2011-12-07,INTU,1.0,48.109066009521484,47.65605163574219,-0.009416403421543014,2,False
2011-12-09,AMGN,1.0,41.1636848449707,41.29761505126953,0.0032536010030013492,2,False
2011-12-09,ERIE,1.0,51.6799430847168,52.77424240112305,0.02117454569584975,2,False
2011-12-09,IPG,1.0,5.992358684539795,6.199438095092773,0.034557245561291354,2,False
2011-12-09,NDAQ,1.0,6.717680931091309,6.8960280418396,0.026548910640106563,2,False
2011-12-14,MDT,-1.0,25.76872444152832,25.65265464782715,0.004504289452298861,2,False
2011-12-15,BEN,-1.0,18.387975692749023,18.493587493896484,-0.005743525166237146,2,False
2011-12-15,NDAQ,1.0,6.501506328582764,6.552847862243652,0.007896867443652924,2,False
2011-12-15,RF,1.0,2.7126564979553223,2.7058401107788086,-0.0025128088210400234,2,False
2011-12-16,ADBE,-1.0,26.459999084472656,28.200000762939453,-0.06575970289764184,2,True
2011-12-16,AZO,-1.0,327.32000732421875,326.0,0.004032773110967364,2,False
2011-12-16,COST,1.0,60.33109664916992,60.33109664916992,0.0,2,False
2011-12-16,HUM,-1.0,75.4909439086914,75.63374328613281,-0.0018916093778629452,2,False
2011-12-21,BAX,-1.0,20.656883239746094,20.8677978515625,-0.010210379241074643,2,False
2011-12-21,FSLR,-1.0,32.880001068115234,31.799999237060547,0.032846769950442584,2,False
2011-12-21,GIS,1.0,24.986230850219727,25.552499771118164,0.022663238977216837,2,False
2011-12-21,KIM,-1.0,8.903185844421387,8.865574836730957,0.004224443738192462,2,False
2011-12-22,FSLR,-1.0,32.880001068115234,34.150001525878906,-0.03862531680375251,3,True
2011-12-22,CAG,1.0,13.503238677978516,13.457314491271973,-0.003400975706771554,2,False
2011-12-22,NDAQ,1.0,6.5852742195129395,6.62851095199585,0.006565669255624109,2,False
2011-12-22,ROK,1.0,55.23552703857422,56.493473052978516,0.022774219453465142,2,False
2011-12-23,CRM,-1.0,24.90653419494629,24.330657958984375,0.023121492193753854,2,False
2011-12-29,MS,-1.0,10.938450813293457,11.188047409057617,-0.022818276557117795,2,False
2011-12-29,NTAP,-1.0,26.89385986328125,27.170734405517578,-0.010295083846047355,2,False
2012-01-05,AAPL,1.0,12.441896438598633,12.580021858215332,0.0111016371417617,2,False
2012-01-05,BALL,-1.0,15.915618896484375,15.924399375915527,-0.0005516894748649628,2,False
2012-01-05,PEG,1.0,19.39685821533203,19.60515594482422,0.010738735478694219,2,False
2012-01-06,ED,-1.0,36.14432907104492,35.75709915161133,0.010713434980974709,2,False
2012-01-06,NTAP,1.0,25.943513870239258,26.437400817871094,0.01903701056464797,2,False
2012-01-06,PM,-1.0,41.436119079589844,40.83744430541992,0.01444813818157045,2,False
2012-01-12,CCI,1.0,29.583072662353516,29.589462280273438,0.0002159889877853392,2,False
2012-01-12,EQT,-1.0,25.186668395996094,24.320894241333008,0.03437430235118819,2,False
2012-01-12,HCA,-1.0,17.823043823242188,17.46358871459961,0.02016799780146586,2,False
2012-01-12,MA,1.0,31.648212432861328,31.817829132080078,0.005359440113041951,2,False
2012-01-13,CVS,-1.0,30.059837341308594,30.059837341308594,-0.0,2,False
2012-01-20,CCL,-1.0,24.717416763305664,24.446306228637695,0.010968400835092401,2,False
2012-01-20,EL,1.0,49.40057373046875,49.33679962158203,-0.0012909588709368541,2,False
2012-01-20,MHK,1.0,65.18000030517578,63.29999923706055,-0.028843219688753946,2,False
2012-01-25,BLK,-1.0,134.395263671875,133.8406982421875,0.004126376291365946,2,False
2012-01-26,AMD,-1.0,6.730000019073486,6.769999980926514,-0.005943530719117904,2,False
2012-01-26,BAX,-1.0,22.934751510620117,23.47469139099121,-0.023542434288903034,2,False
2012-01-26,GS,-1.0,84.74181365966797,84.96881103515625,-0.0026786938547235556,2,False
2012-01-26,TRMB,1.0,22.385000228881836,22.774999618530273,0.0174223536145087,2,False
2012-01-27,GS,-1.0,84.74181365966797,87.48123931884766,-0.03232672916562193,3,True
2012-01-27,STLD,-1.0,11.695036888122559,11.856955528259277,-0.013845073058398199,2,False
2012-02-01,BALL,-1.0,17.23716163635254,17.70256996154785,-0.027000287809205402,2,False
2012-02-01,NDAQ,1.0,6.690658092498779,6.693362712860107,0.00040423831616211354,2,False
2012-02-01,NEE,-1.0,10.392600059509277,10.409964561462402,-0.00167085251560666,2,False
2012-02-02,AIZ,-1.0,31.111364364624023,31.80256462097168,-0.022216970244275217,2,False
2012-02-02,FMC,1.0,32.058650970458984,32.08617401123047,0.0008585214891557967,2,False
2012-02-02,HPQ,-1.0,8.807600021362305,8.727978706359863,0.009040069350257128,2,False
2012-02-02,NEM,1.0,44.762699127197266,45.61957550048828,0.019142643093440898,2,False
2012-02-08,AMP,-1.0,40.941253662109375,40.926265716552734,0.0003660841868775451,2,False
2012-02-08,NFLX,-1.0,18.268571853637695,17.71428680419922,0.030340907536683313,2,False
2012-02-08,VRSN,-1.0,36.529998779296875,36.52000045776367,0.0002737016662280757,2,False
2012-02-09,FMC,1.0,32.712188720703125,31.92106056213379,-0.02418450704488144,2,False
2012-02-09,MET,1.0,22.131633758544922,21.873266220092773,-0.011674128592173812,2,False
2012-02-10,FMC,1.0,32.712188720703125,31.36381721496582,-0.04121923840834098,3,True
2012-02-10,PM,1.0,42.416255950927734,42.61759567260742,0.004746758457715402,2,False
2012-02-15,AMP,-1.0,41.450782775878906,41.10611343383789,0.008315146758617694,2,False
2012-02-15,HCA,-1.0,20.2738037109375,20.071794509887695,0.009964050354340902,2,False
2012-02-15,TSLA,1.0,2.2113330364227295,2.240000009536743,0.012963661575095986,2,False
2012-02-16,HCA,-1.0,20.2738037109375,20.96063804626465,-0.03387792173190513,3,True
2012-02-16,AON,-1.0,42.14590835571289,41.75957489013672,0.00916657110141047,2,False
2012-02-16,HPQ,-1.0,8.917852401733398,9.15365982055664,-0.026442175559825074,2,False
2012-02-16,MLM,1.0,78.00432586669922,78.46900939941406,0.005957150806083967,2,False
2012-02-17,AMP,1.0,41.74300765991211,42.36491012573242,0.01489836264044664,2,False
2012-02-23,F,-1.0,6.595174789428711,6.6596221923828125,-0.009771902187854545,2,False
2012-02-23,FMC,1.0,33.923011779785156,33.90579605102539,-0.0005074941125959971,2,False
2012-02-23,REGN,-1.0,99.4621810913086,103.1874008178711,-0.03745362996959278,2,True
2012-02-24,CNC,1.0,12.119999885559082,12.225000381469727,0.008663407335156173,2,False
2012-02-24,COST,-1.0,62.11484909057617,61.843727111816406,0.004364849673294935,2,False
2012-02-24,GILD,-1.0,16.010112762451172,16.04911994934082,-0.0024364092538518996,2,False
2012-02-24,NFLX,-1.0,16.141429901123047,15.95285701751709,0.011682538954794642,2,False
2012-02-29,COST,1.0,62.48122787475586,63.06010055541992,0.009264745594059348,2,False
2012-02-29,GE,1.0,71.629638671875,71.21839141845703,-0.005741300124405665,2,False
2012-02-29,NFLX,1.0,16.18857192993164,15.818571090698242,-0.022855681207388675,2,False
2012-03-01,AAPL,-1.0,16.323972702026367,16.38505744934082,-0.0037420270438745834,2,False
2012-03-01,AMP,-1.0,41.78044891357422,42.087650299072266,-0.007352754541568341,2,False
2012-03-01,BG,1.0,48.28411102294922,48.31995391845703,0.0007423331350302077,2,False
2012-03-01,NI,-1.0,6.224092960357666,6.192971229553223,0.005000203403558252,2,False
2012-03-02,GIS,1.0,24.469615936279297,24.48244285583496,0.0005241978292207902,2,False
2012-03-07,GILD,1.0,16.268978118896484,16.127134323120117,-0.008718666577565499,2,False
2012-03-07,HII,1.0,29.307849884033203,29.332189559936523,0.0008304831640542989,2,False
2012-03-08,PSA,1.0,79.9441909790039,78.90707397460938,-0.012973012694154525,2,False
2012-03-08,EL,1.0,49.65569305419922,50.0979118347168,0.008905701508080777,2,False
2012-03-08,PM,-1.0,44.54078674316406,44.832176208496094,-0.006542081688234941,2,False
2012-03-08,YUM,1.0,37.29663848876953,37.56578826904297,0.007216462157963156,2,False
2012-03-09,AMP,1.0,41.450782775878906,42.02022933959961,0.013737896502453417,2,False
2012-03-09,NDAQ,1.0,7.0122222900390625,7.060862064361572,0.006936427898414328,2,False
2012-03-09,NVDA,-1.0,0.3406657874584198,0.3397487998008728,0.002691751538621766,2,False
2012-03-14,ALGN,1.0,27.09000015258789,26.850000381469727,-0.008859349197723685,2,False
2012-03-14,JNJ,-1.0,45.180912017822266,45.00801086425781,0.0038268628463331983,2,False
2012-03-15,APO,1.0,6.142898082733154,6.134355545043945,-0.0013906364022578997,2,False
2012-03-15,KKR,-1.0,9.025289535522461,9.006410598754883,0.002091781841820463,2,False
2012-03-16,PEP,1.0,43.93141555786133,44.13679122924805,0.004674915860979301,2,False
2012-03-21,CRM,1.0,37.47895050048828,38.317935943603516,0.022385510584249257,2,False
2012-03-21,UDR,1.0,16.29331398010254,16.036970138549805,-0.01573306951954541,2,False
2012-03-22,UDR,1.0,16.29331398010254,15.761871337890625,-0.03261722218456687,3,True
2012-03-22,ADSK,1.0,41.70000076293945,41.099998474121094,-0.01438854383311203,2,False
2012-03-22,DPZ,-1.0,32.5021858215332,32.013580322265625,0.015033004301632827,2,False
2012-03-23,ALGN,-1.0,26.1299991607666,26.799999237060547,-0.02564102938433806,2,False
2012-03-23,FSLR,-1.0,26.950000762939453,26.110000610351562,0.03116883594834716,2,False
2012-03-23,NFLX,1.0,16.961429595947266,17.170000076293945,0.01229675123590497,2,False
2012-03-28,PEG,1.0,18.74419403076172,18.66361427307129,-0.004298918244134028,2,False
2012-03-28,PEP,-1.0,45.19108581542969,45.136329650878906,0.001211658528728817,2,False
2012-03-29,FICO,-1.0,42.67821502685547,43.09564971923828,-0.009780978237260854,2,False
2012-03-29,FSLR,1.0,25.06999969482422,25.1200008392334,0.0019944613090483038,2,False
2012-03-29,NFLX,-1.0,16.972856521606445,16.435714721679688,0.03164710661655428,2,False
2012-03-29,TSN,-1.0,15.078058242797852,14.930769920349121,0.009768387950025584,2,False
2012-04-04,ACN,1.0,50.786903381347656,50.38812255859375,-0.007852040510514078,2,False
2012-04-04,COST,-1.0,66.23290252685547,65.2436752319336,0.014935587256209597,2,False
2012-04-04,HUM,1.0,81.6698226928711,81.4992904663086,-0.0020880690191260286,2,False
2012-04-05,AIZ,1.0,30.708349227905273,30.191673278808594,-0.01682525964720911,2,False
2012-04-05,MS,1.0,13.758578300476074,13.537732124328613,-0.016051525915277105,2,False
2012-04-05,TJX,1.0,16.56177520751953,16.953096389770508,0.023627973290768087,2,False
2012-04-11,FSLR,-1.0,21.3799991607666,22.5,-0.052385448231852955,2,True
2012-04-11,JPM,1.0,30.050193786621094,30.784645080566406,0.024440817226020817,2,False
2012-04-11,MLM,-1.0,72.32825469970703,72.9183578491211,-0.008158680889841141,2,False
2012-04-11,TSCO,-1.0,8.291709899902344,8.424979209899902,-0.016072596799259486,2,False
2012-04-12,TSCO,-1.0,8.291709899902344,8.940699577331543,-0.07826970374793778,3,True
2012-04-12,DOV,1.0,31.71047019958496,32.08476638793945,0.011803552139046842,2,False
2012-04-13,COP,-1.0,36.38329315185547,35.94395065307617,0.012075391222712652,2,False
2012-04-13,GM,-1.0,18.261917114257812,17.886165618896484,0.020575687262755334,2,False
2012-04-18,EL,1.0,53.80572509765625,53.62713623046875,-0.0033191424678947266,2,False
2012-04-19,CAT,1.0,77.4082260131836,76.41880798339844,-0.012781820237252897,2,False
2012-04-20,K,-1.0,32.94803237915039,33.06438446044922,-0.003531381782071334,2,False
2012-04-20,PWR,1.0,20.398576736450195,20.84031105041504,0.021655153674300678,2,False
2012-04-20,VZ,1.0,20.004043579101562,20.308164596557617,0.015202977150768316,2,False
2012-04-25,REGN,-1.0,122.38272857666016,126.94686889648438,-0.03729399052387736,2,True
2012-04-25,WMT,-1.0,14.70740032196045,14.603023529052734,0.007096889363367907,2,False
2012-04-26,AMP,-1.0,40.1619758605957,40.649017333984375,-0.012126930086289033,2,False
2012-04-26,MCD,-1.0,67.05236053466797,67.48191833496094,-0.006406303922303753,2,False
2012-04-26,MET,-1.0,21.121644973754883,21.41524887084961,-0.013900616995482592,2,False
2012-04-27,DRI,-1.0,30.085285186767578,29.836843490600586,0.008257913947788149,2,False
2012-04-27,HPQ,1.0,7.654303073883057,7.617362022399902,-0.004826180924191438,2,False
2012-05-02,ANSS,1.0,67.94999694824219,68.54000091552734,0.00868291381579553,2,False
2012-05-02,EQT,1.0,25.597204208374023,24.682842254638672,-0.03572116494801497,2,True
2012-05-03,ANSS,1.0,67.94999694824219,62.220001220703125,-0.08432665172749935,3,True
2012-05-03,CME,1.0,30.028568267822266,30.142704010009766,0.0038009052302971275,2,False
2012-05-03,COST,-1.0,63.48508071899414,61.72648620605469,0.027700910088207513,2,False
2012-05-03,F,-1.0,5.987242698669434,5.890152931213379,0.01621610686963321,2,False
2012-05-03,K,1.0,30.957672119140625,31.080150604248047,0.003956320896353683,2,False
2012-05-09,AES,1.0,8.103731155395508,8.11722469329834,0.0016651018702475045,2,False
2012-05-09,DHI,1.0,14.498054504394531,15.084630012512207,0.040458911776050904,2,False
2012-05-10,CMI,1.0,76.31940460205078,75.69734954833984,-0.00815068011804461,2,False
2012-05-10,CSX,1.0,5.772869110107422,5.778200626373291,0.0009235470550569839,2,False
2012-05-10,RSG,1.0,20.189571380615234,20.601144790649414,0.020385445647912406,2,False
2012-05-11,BG,1.0,46.204139709472656,45.314762115478516,-0.019248872494682608,2,False
2012-05-16,CL,-1.0,37.432125091552734,37.53583908081055,-0.0027707213791401206,2,False
2012-05-16,GILD,1.0,18.39301300048828,18.29018211364746,-0.005590758123103074,2,False
