Date,Daily Return
2012-03-27,0.0013248853831053613
2012-03-28,0.0035080338543294932
2012-03-29,-0.001737236928392472
2012-03-30,0.0
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.002599037216613652
2012-04-03,-0.003653555027337817
2012-04-04,0.002148719903298267
2012-04-05,0.0
2012-04-06,0.0
2012-04-07,0.0
2012-04-08,0.0
2012-04-09,0.003449986661681232
2012-04-10,-0.0007835309191905995
2012-04-11,-0.0023693118943614398
2012-04-12,0.0039656489311392035
2012-04-13,0.0
2012-04-14,0.0
2012-04-15,0.0
2012-04-16,0.009368985624576887
2012-04-17,0.00035791549086653654
2012-04-18,-0.0028598486432609965
2012-04-19,0.00495896594177255
2012-04-20,0.0
2012-04-21,0.0
2012-04-22,0.0
2012-04-23,0.01795427807668385
2012-04-24,-0.0066125503556733085
2012-04-25,-0.00923560713224672
2012-04-26,-0.004519032149412579
2012-04-27,0.0
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,0.016201613921400827
2012-05-01,0.0007736432724766676
2012-05-02,0.011944473468867664
2012-05-03,-0.002756832063978462
2012-05-04,0.0
2012-05-05,0.0
2012-05-06,0.0
2012-05-07,-0.0072471281276372135
2012-05-08,0.001043546143588462
2012-05-09,0.004237062624509799
2012-05-10,-0.009859107360913819
2012-05-11,0.0
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,-0.004739818324752332
2012-05-15,-7.483467188932193e-05
2012-05-16,0.003551256982077361
2012-05-17,-0.0015293484684408797
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,-0.0003998236494880932
2012-05-22,-0.0007781001077294151
2012-05-23,0.00031114287605522016
2012-05-24,-0.005491289743482383
2012-05-25,0.0
2012-05-26,0.0
2012-05-27,0.0
2012-05-28,0.0
2012-05-29,-0.0115287128838232
2012-05-30,0.00024102503097626253
2012-05-31,-0.001038356597965795
2012-06-01,0.0
2012-06-02,0.0
2012-06-03,0.0
2012-06-04,0.009159059919288608
2012-06-05,0.006176018635356258
2012-06-06,-0.0014299728307212026
2012-06-07,-0.00035563115835209383
2012-06-08,0.0
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,-0.00450420614006492
2012-06-12,-0.004128788887097072
2012-06-13,0.0035247365249738566
2012-06-14,0.001930621574733039
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,-0.004040205627439342
2012-06-19,0.003231044960282592
2012-06-20,0.006791509336169226
2012-06-21,0.008069428925541819
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0023279044877483456
2012-06-26,-0.007053439431721897
2012-06-27,-0.005749121402881518
2012-06-28,0.022843373292929497
2012-06-29,0.0
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.001436055123934311
2012-07-03,0.0
2012-07-04,0.0
2012-07-05,-0.03140435323955282
2012-07-06,0.0
2012-07-07,0.0
2012-07-08,0.0
2012-07-09,0.0
2012-07-10,0.007251569093293375
2012-07-11,-0.0016473538237068161
2012-07-12,0.003678622759931776
2012-07-13,0.0
2012-07-14,0.0
2012-07-15,0.0
2012-07-16,-0.002483051218361629
2012-07-17,0.0029577712173797436
2012-07-18,0.004560265025163139
2012-07-19,0.0016573679252695874
2012-07-20,0.0
2012-07-21,0.0
2012-07-22,0.0
2012-07-23,0.0
2012-07-24,0.025703670783208565
2012-07-25,0.01197131470802515
2012-07-26,0.009727444346267378
2012-07-27,0.0
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.015198240951729503
2012-07-31,0.01925009657284365
2012-08-01,0.005136558959931502
2012-08-02,0.005827768245590168
2012-08-03,0.0
2012-08-04,0.0
2012-08-05,0.0
2012-08-06,0.012639527055141611
2012-08-07,-0.00037257211261683496
2012-08-08,0.01390656170052326
2012-08-09,0.002582058691877702
2012-08-10,0.0
2012-08-11,0.0
2012-08-12,0.0
2012-08-13,-0.0015762337410047955
2012-08-14,-0.0030210688299021765
2012-08-15,0.005992388879684146
2012-08-16,0.006702058875052988
2012-08-17,0.0
2012-08-18,0.0
2012-08-19,0.0
2012-08-20,0.004871730951774054
2012-08-21,0.0007341048266015652
2012-08-22,-0.005430936934062607
2012-08-23,-0.004488075410663165
2012-08-24,0.0
2012-08-25,0.0
2012-08-26,0.0
2012-08-27,-0.010403220454679282
2012-08-28,0.002991194549192797
2012-08-29,0.007788076897329006
2012-08-30,0.004505627246097292
2012-08-31,0.0
2012-09-01,0.0
2012-09-02,0.0
2012-09-03,0.0
2012-09-04,0.0
2012-09-05,-0.017663158892200447
2012-09-06,-0.002086639999451471
2012-09-07,0.0
2012-09-08,0.0
2012-09-09,0.0
2012-09-10,0.015049010338854158
2012-09-11,0.010106703186338302
2012-09-12,0.0019560259343159156
2012-09-13,0.0018945366842329082
2012-09-14,0.0
2012-09-15,0.0
2012-09-16,0.0
2012-09-17,-0.0030392967823935635
2012-09-18,-0.0027589578091180515
2012-09-19,0.0031563858893264947
2012-09-20,0.0021556784924059184
2012-09-21,0.0
2012-09-22,0.0
2012-09-23,0.0
2012-09-24,-0.015084072670584198
2012-09-25,0.008231560948116
2012-09-26,0.005674988591534482
2012-09-27,0.004889570671546362
2012-09-28,0.0
2012-09-29,0.0
2012-09-30,0.0
2012-10-01,0.0028772645046173323
2012-10-02,0.00453537461066825
2012-10-03,0.00847834189224542
2012-10-04,-0.0008950670076067644
2012-10-05,0.0
2012-10-06,0.0
2012-10-07,0.0
2012-10-08,0.0
2012-10-09,0.0006406989549093021
2012-10-10,0.0033645201185816278
2012-10-11,-0.0014179552802093562
2012-10-12,0.0
2012-10-13,0.0
2012-10-14,0.0
2012-10-15,-0.0009030324026894658
2012-10-16,-0.0047149748842576205
2012-10-17,0.008148904756508583
2012-10-18,0.014421760461919553
2012-10-19,0.0
2012-10-20,0.0
2012-10-21,0.0
2012-10-22,0.004758318323858473
2012-10-23,-0.0012805928464058895
2012-10-24,0.001007980498545568
2012-10-25,3.660803209594747e-05
2012-10-26,0.0
2012-10-27,0.0
2012-10-28,0.0
2012-10-29,0.0
2012-10-30,0.0
2012-10-31,0.01975470041172045
2012-11-01,0.006131833545774046
2012-11-02,0.0
2012-11-03,0.0
2012-11-04,0.0
2012-11-05,-0.002832725613236331
2012-11-06,0.022270779757155967
2012-11-07,0.014318857713389989
2012-11-08,-0.004200205036195476
2012-11-09,0.0
2012-11-10,0.0
2012-11-11,0.0
2012-11-12,0.00027031181599900195
2012-11-13,0.009099276318728866
2012-11-14,0.007963234467611411
2012-11-15,0.0028521432523339633
2012-11-16,0.0
2012-11-17,0.0
2012-11-18,0.0
2012-11-19,0.009065867406955122
2012-11-20,0.011678651376127573
2012-11-21,0.0
2012-11-22,0.0
2012-11-23,0.0
2012-11-24,0.0
2012-11-25,0.0
2012-11-26,0.006293155564782665
2012-11-27,0.008397190842259348
2012-11-28,0.009191841787974197
2012-11-29,0.003673570665343783
2012-11-30,0.0
2012-12-01,0.0
2012-12-02,0.0
2012-12-03,0.006757831901030792
2012-12-04,0.0006995547692951942
2012-12-05,0.0019174381544735067
2012-12-06,-0.00028046362451427493
2012-12-07,0.0
2012-12-08,0.0
2012-12-09,0.0
2012-12-10,-0.0034843349665295295
2012-12-11,-0.00047925269829059955
2012-12-12,-0.0021285015441126335
2012-12-13,0.0026886181811416007
2012-12-14,0.0
2012-12-15,0.0
2012-12-16,0.0
2012-12-17,-0.015527544618040956
2012-12-18,0.00043381675480364153
2012-12-19,0.0011457290062617583
2012-12-20,-0.0023361729626154497
2012-12-21,0.0
2012-12-22,0.0
2012-12-23,0.0
2012-12-24,0.0
2012-12-25,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-29,0.0
2012-12-30,0.0
2012-12-31,0.0
2013-01-01,0.0
2013-01-02,0.005210545762400209
2013-01-03,-0.009910535077724776
2013-01-04,0.0
2013-01-05,0.0
2013-01-06,0.0
2013-01-07,-0.0042563537189718535
2013-01-08,0.004449058612586724
2013-01-09,-0.0034202213570752988
2013-01-10,-0.0022022331797802866
2013-01-11,0.0
2013-01-12,0.0
2013-01-13,0.0
2013-01-14,0.0035377226189087663
2013-01-15,0.0007524883530407255
2013-01-16,0.002548716292817984
2013-01-17,0.00912636216951733
2013-01-18,0.0
2013-01-19,0.0
2013-01-20,0.0
2013-01-21,0.0
2013-01-22,-0.01814006245920785
2013-01-23,0.016178418468390597
2013-01-24,0.0024919693784604797
2013-01-25,0.0
2013-01-26,0.0
2013-01-27,0.0
2013-01-28,0.004142224619312434
2013-01-29,0.003259042031840563
2013-01-30,0.008760105944915608
2013-01-31,-8.016024764782815e-05
2013-02-01,0.0
2013-02-02,0.0
2013-02-03,0.0
2013-02-04,-0.008066050765326516
2013-02-05,0.008463794449230304
2013-02-06,-0.007712551410472071
2013-02-07,-0.006620182601603328
2013-02-08,0.0
2013-02-09,0.0
2013-02-10,0.0
2013-02-11,-0.003034454908765962
2013-02-12,0.003729452169068442
2013-02-13,-0.0006359049100561994
2013-02-14,0.0009575197807924967
2013-02-15,0.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,0.0
2013-02-19,0.0045413334332976745
2013-02-20,0.013418764930170407
2013-02-21,-0.00037467543511777394
2013-02-22,0.0
2013-02-23,0.0
2013-02-24,0.0
2013-02-25,0.0037280333429478172
2013-02-26,0.018598867803942355
2013-02-27,0.0033360566922890455
2013-02-28,0.01745482130991665
2013-03-01,0.0
2013-03-02,0.0
2013-03-03,0.0
2013-03-04,0.010922726095491157
2013-03-05,0.004060484323617367
2013-03-06,-0.0047745873951380025
2013-03-07,0.009505860378293735
2013-03-08,0.0
2013-03-09,0.0
2013-03-10,0.0
2013-03-11,9.917937408076075e-05
2013-03-12,-0.0009775649938997106
2013-03-13,-0.00013464047424208015
2013-03-14,0.0034458090844222628
2013-03-15,0.0
2013-03-16,0.0
2013-03-17,0.0
2013-03-18,0.0
2013-03-19,0.009009844511455256
2013-03-20,-0.007605865488714533
2013-03-21,0.015133257749165229
2013-03-22,0.0
2013-03-23,0.0
2013-03-24,0.0
2013-03-25,0.0
2013-03-26,-0.002440616059743661
2013-03-27,0.005747838023790415
2013-03-28,0.0
2013-03-29,0.0
2013-03-30,0.0
2013-03-31,0.0
2013-04-01,0.0
2013-04-02,-0.015911533306585582
2013-04-03,0.006847489123508146
2013-04-04,-0.0009958438998128648
2013-04-05,0.0
2013-04-06,0.0
2013-04-07,0.0
2013-04-08,0.0049828053661013505
2013-04-09,0.006340654474633447
2013-04-10,0.0036303622735987346
2013-04-11,0.0013491425397160264
2013-04-12,0.0
2013-04-13,0.0
2013-04-14,0.0
2013-04-15,0.019069715842121915
2013-04-16,-0.005954123407852383
2013-04-17,0.004924933808876113
2013-04-18,0.022952247074602812
2013-04-19,0.0
2013-04-20,0.0
2013-04-21,0.0
2013-04-22,-0.020884407888303855
2013-04-23,0.0012158680798067239
2013-04-24,0.020583949115174673
2013-04-25,-0.0021302532293387697
2013-04-26,0.0
2013-04-27,0.0
2013-04-28,0.0
2013-04-29,0.012103440455657477
2013-04-30,0.003774234147142173
2013-05-01,-0.0002581122318702396
2013-05-02,0.00748209146153638
2013-05-03,0.0
2013-05-04,0.0
2013-05-05,0.0
2013-05-06,-0.01285724313820175
2013-05-07,-0.005278308487961238
2013-05-08,-0.0013313905113080536
2013-05-09,-0.011093618015556674
2013-05-10,0.0
2013-05-11,0.0
2013-05-12,0.0
2013-05-13,-0.012331902428145192
2013-05-14,-0.001571143851197037
2013-05-15,0.00013166488075360897
2013-05-16,-0.0025931955551767435
2013-05-17,0.0
2013-05-18,0.0
2013-05-19,0.0
2013-05-20,0.005531305771535381
2013-05-21,-0.0010367618486546814
2013-05-22,-0.0018688597034277918
2013-05-23,0.0024627817964473792
2013-05-24,0.0
2013-05-25,0.0
2013-05-26,0.0
2013-05-27,0.0
2013-05-28,-0.007164910286722018
2013-05-29,0.010728081272908935
2013-05-30,0.0014154939825038802
2013-05-31,0.0
2013-06-01,0.0
2013-06-02,0.0
2013-06-03,0.00522324452181349
2013-06-04,0.025491196559530097
2013-06-05,0.0029113244358285337
2013-06-06,-0.0031775723808801877
2013-06-07,0.0
2013-06-08,0.0
2013-06-09,0.0
2013-06-10,-0.0024379140584556607
2013-06-11,-0.0002360937341232966
2013-06-12,0.0009527054551432866
2013-06-13,-0.0011480623763028468
2013-06-14,0.0
2013-06-15,0.0
2013-06-16,0.0
2013-06-17,0.009774288648501273
2013-06-18,0.008361700564148526
2013-06-19,-0.005562271713406332
2013-06-20,-0.001656608773318078
2013-06-21,0.0
2013-06-22,0.0
2013-06-23,0.0
2013-06-24,0.0028093173926640154
2013-06-25,0.005903222353573224
2013-06-26,0.005115606013968627
2013-06-27,-0.0028022934466135716
2013-06-28,0.0
2013-06-29,0.0
2013-06-30,0.0
2013-07-01,-0.003878026010973539
2013-07-02,-0.0015539777248623956
2013-07-03,0.0
2013-07-04,0.0
2013-07-05,0.0
2013-07-06,0.0
2013-07-07,0.0
2013-07-08,0.0
2013-07-09,-0.0023321100993341326
2013-07-10,0.003037993550680489
2013-07-11,0.0009522203156045045
2013-07-12,0.0
2013-07-13,0.0
2013-07-14,0.0
2013-07-15,-0.04405240833248544
2013-07-16,0.005719188379073536
2013-07-17,0.0018956976299894525
2013-07-18,-8.607040185138811e-05
2013-07-19,0.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.022331391917891283
2013-07-23,0.0007994135975926478
2013-07-24,0.00960248457012383
2013-07-25,-0.0005732852052703697
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.010752054642192189
2013-07-30,-0.007346844443174968
2013-07-31,0.0077043692658948035
2013-08-01,0.00019034872957546088
2013-08-02,0.0
2013-08-03,0.0
2013-08-04,0.0
2013-08-05,-0.00109680067986074
2013-08-06,-0.010078896093388405
2013-08-07,0.006964680966718852
2013-08-08,-0.0019585672947338463
2013-08-09,0.0
2013-08-10,0.0
2013-08-11,0.0
2013-08-12,0.0028062131630075433
2013-08-13,-0.004290418074201423
2013-08-14,0.0014787614441445379
2013-08-15,0.0042743109470789
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.0022185444481209525
2013-08-20,-0.0024983700816750692
2013-08-21,0.009773814630190905
2013-08-22,0.0014683219020418582
2013-08-23,0.0
2013-08-24,0.0
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,-0.006820584116875094
2013-08-28,0.00161660104531366
2013-08-29,0.0011157676920064167
2013-08-30,0.0
2013-08-31,0.0
2013-09-01,0.0
2013-09-02,0.0
2013-09-03,0.0018310950382693925
2013-09-04,0.01074879588300319
2013-09-05,0.0018163385520143923
2013-09-06,0.0
2013-09-07,0.0
2013-09-08,0.0
2013-09-09,-0.023042475128040696
2013-09-10,-0.000666628015517851
2013-09-11,0.00915819855723023
2013-09-12,-0.0005043111411366585
2013-09-13,0.0
2013-09-14,0.0
2013-09-15,0.0
2013-09-16,-0.0015705686397197447
2013-09-17,0.015234826272945427
2013-09-18,-0.0005648660280798242
2013-09-19,-0.006367646964955156
2013-09-20,0.0
2013-09-21,0.0
2013-09-22,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.005066017864904765
2013-09-26,-0.005305074807059635
2013-09-27,0.0
2013-09-28,0.0
2013-09-29,0.0
2013-09-30,0.017676146566411255
2013-10-01,0.0001347453544668566
2013-10-02,-0.0068253711168980505
2013-10-03,0.006145760428398913
2013-10-04,0.0
2013-10-05,0.0
2013-10-06,0.0
2013-10-07,0.008458791824501745
2013-10-08,0.0011178868051949615
2013-10-09,0.006926143000211494
2013-10-10,0.0027273337827218324
2013-10-11,0.0
2013-10-12,0.0
2013-10-13,0.0
2013-10-14,0.003184631453545854
2013-10-15,-0.0011330776969316414
2013-10-16,0.00040258603872271766
2013-10-17,0.006434646724236502
2013-10-18,0.0
2013-10-19,0.0
2013-10-20,0.0
2013-10-21,-0.004244824816845405
2013-10-22,0.004597838882082872
2013-10-23,0.008040155079406084
2013-10-24,-0.002633115604455336
2013-10-25,0.0
2013-10-26,0.0
2013-10-27,0.0
2013-10-28,0.0015983884116738565
2013-10-29,-0.0044622982170826235
2013-10-30,0.0033625198054694325
2013-10-31,0.010225516602452134
2013-11-01,0.0
2013-11-02,0.0
2013-11-03,0.0
2013-11-04,-0.0007309924695437758
2013-11-05,0.0070863697913504265
2013-11-06,-0.013208016838472978
2013-11-07,0.002418234092667332
2013-11-08,0.0
2013-11-09,0.0
2013-11-10,0.0
2013-11-11,0.0
2013-11-12,-5.122497329976836e-05
2013-11-13,0.0049723994345916515
2013-11-14,0.006043201180205456
2013-11-15,0.0
2013-11-16,0.0
2013-11-17,0.0
2013-11-18,0.001771944563979666
2013-11-19,-0.00879632495899596
2013-11-20,0.01138031315261144
2013-11-21,-0.008590238340730014
2013-11-22,0.0
2013-11-23,0.0
2013-11-24,0.0
2013-11-25,5.906562686064376e-05
2013-11-26,-0.007142607593690084
2013-11-27,0.0
2013-11-28,0.0
2013-11-29,0.0
2013-11-30,0.0
2013-12-01,0.0
2013-12-02,0.0027372093502204147
2013-12-03,-0.000404999823712624
2013-12-04,-0.002927388621482631
2013-12-05,0.0011042358046883046
2013-12-06,0.0
2013-12-07,0.0
2013-12-08,0.0
2013-12-09,0.0029408146086227554
2013-12-10,0.011724475430800876
2013-12-11,0.004255799626358361
2013-12-12,0.005634088353087242
2013-12-13,0.0
2013-12-14,0.0
2013-12-15,0.0
2013-12-16,0.0003427869202882979
2013-12-17,0.005776814992262067
2013-12-18,-0.0027213802820679556
2013-12-19,0.013053475086906467
2013-12-20,0.0
2013-12-21,0.0
2013-12-22,0.0
2013-12-23,-0.015239248031565289
2013-12-24,0.0
2013-12-25,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-28,0.0
2013-12-29,0.0
2013-12-30,0.005322401718647394
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,0.018490517305748078
2014-01-03,0.0
2014-01-04,0.0
2014-01-05,0.0
2014-01-06,0.004259060787414266
2014-01-07,-0.009958156620979666
2014-01-08,0.009056783005408811
2014-01-09,0.0029140788802416284
2014-01-10,0.0
2014-01-11,0.0
2014-01-12,0.0
2014-01-13,0.0015361135918197859
2014-01-14,0.012473119658501123
2014-01-15,-0.0015399005422553269
2014-01-16,-0.0036207860021445085
2014-01-17,0.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,0.0
2014-01-21,-0.0074538567617681295
2014-01-22,-0.0004191438712682124
2014-01-23,-0.0010082980486435808
2014-01-24,0.0
2014-01-25,0.0
2014-01-26,0.0
2014-01-27,0.009464442101550397
2014-01-28,-0.014170486347070606
2014-01-29,0.004456908509076033
2014-01-30,-0.00966576860493103
2014-01-31,0.0
2014-02-01,0.0
2014-02-02,0.0
2014-02-03,-0.007688753639391532
2014-02-04,0.004166040507429157
2014-02-05,0.007557337162143258
2014-02-06,0.00857491066565619
2014-02-07,0.0
2014-02-08,0.0
2014-02-09,0.0
2014-02-10,0.0
2014-02-11,0.0012924103166573869
2014-02-12,0.00216529276762792
2014-02-13,0.002456680413332989
2014-02-14,0.0
2014-02-15,0.0
2014-02-16,0.0
2014-02-17,0.0
2014-02-18,-0.006449664199148966
2014-02-19,0.012368375621917909
2014-02-20,-0.001476954332166951
2014-02-21,0.0
2014-02-22,0.0
2014-02-23,0.0
2014-02-24,-0.0012792478917131866
2014-02-25,-0.00470128847325427
2014-02-26,0.041806114798731336
2014-02-27,-0.001382570018412015
2014-02-28,0.0
2014-03-01,0.0
2014-03-02,0.0
2014-03-03,0.019033294037567528
2014-03-04,-0.007182043032427357
2014-03-05,-0.0020058770904809674
2014-03-06,-0.00043356727597743117
2014-03-07,0.0
2014-03-08,0.0
2014-03-09,0.0
2014-03-10,-0.004139132228487588
2014-03-11,0.002919805695797281
2014-03-12,-0.002622957882544442
2014-03-13,0.0005889594704569376
2014-03-14,0.0
2014-03-15,0.0
2014-03-16,0.0
2014-03-17,-0.023131653544241182
2014-03-18,0.02104446804950877
2014-03-19,-0.0012504509704140965
2014-03-20,-0.004644608421481738
2014-03-21,0.0
2014-03-22,0.0
2014-03-23,0.0
2014-03-24,0.0037390514920674356
2014-03-25,-0.00550096873016625
2014-03-26,0.0024458150175254486
2014-03-27,-0.0025935502611247993
2014-03-28,0.0
2014-03-29,0.0
2014-03-30,0.0
2014-03-31,0.002983816147432705
2014-04-01,0.003965743469250586
2014-04-02,0.0009661838411185217
2014-04-03,0.0007002471654099455
2014-04-04,0.0
2014-04-05,0.0
2014-04-06,0.0
2014-04-07,-0.01112304304535399
2014-04-08,0.008350299130616376
2014-04-09,-0.010857061488675046
2014-04-10,-0.01139457271287455
2014-04-11,0.0
2014-04-12,0.0
2014-04-13,0.0
2014-04-14,-0.004452223587874116
2014-04-15,0.006502513264667806
2014-04-16,-0.0054510213970700395
2014-04-17,0.0
2014-04-18,0.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.018908426715564898
2014-04-22,-0.002607061321086313
2014-04-23,-0.0017053690257358978
2014-04-24,-5.5586568329642726e-05
2014-04-25,0.0
2014-04-26,0.0
2014-04-27,0.0
2014-04-28,-0.026902456399597874
2014-04-29,0.012873045357185475
2014-04-30,0.005563369821807521
2014-05-01,-0.0017225287027165534
2014-05-02,0.0
2014-05-03,0.0
2014-05-04,0.0
2014-05-05,0.005047158097212452
2014-05-06,-0.005720848228874819
2014-05-07,8.631285027617852e-05
2014-05-08,0.00019757478977685747
2014-05-09,0.0
2014-05-10,0.0
2014-05-11,0.0
2014-05-12,0.00029160887656570094
2014-05-13,0.005192537681350243
2014-05-14,-0.0026496911494832904
2014-05-15,-0.00490434463593481
2014-05-16,0.0
2014-05-17,0.0
2014-05-18,0.0
2014-05-19,0.01755317725337172
2014-05-20,0.008284819544791497
2014-05-21,0.0033178768776293568
2014-05-22,0.005291522811915044
2014-05-23,0.0
2014-05-24,0.0
2014-05-25,0.0
2014-05-26,0.0
2014-05-27,-0.0031637008630186034
2014-05-28,0.0003505336862545481
2014-05-29,0.0021060281757378715
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.0
2014-06-02,-0.0009964936886296284
2014-06-03,-0.005767637381603315
2014-06-04,0.0005964195158566044
2014-06-05,-0.0037207160000414445
2014-06-06,0.0
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,0.0
2014-06-10,0.0110380045638645
2014-06-11,-0.004505795239223769
2014-06-12,-0.021077380581831534
2014-06-13,0.0
2014-06-14,0.0
2014-06-15,0.0
2014-06-16,0.0006669042566720407
2014-06-17,0.011125880413391631
2014-06-18,-5.14586649180078e-05
2014-06-19,0.0023398593503999483
2014-06-20,0.0
2014-06-21,0.0
2014-06-22,0.0
2014-06-23,0.004670921343514914
2014-06-24,0.011819979214194623
2014-06-25,-0.004982442499600148
2014-06-26,-0.004025821404697208
2014-06-27,0.0
2014-06-28,0.0
2014-06-29,0.0
2014-06-30,0.002225058728640789
2014-07-01,0.0024443940658800747
2014-07-02,0.0031908435715437755
2014-07-03,0.0
2014-07-04,0.0
2014-07-05,0.0
2014-07-06,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,-0.014079497022498
2014-07-10,0.0005224219769465028
2014-07-11,0.0
2014-07-12,0.0
2014-07-13,0.0
2014-07-14,-0.0005014629757415599
2014-07-15,0.008140441070027867
2014-07-16,-0.0006761069274449465
2014-07-17,0.009769924254159353
2014-07-18,0.0
2014-07-19,0.0
2014-07-20,0.0
2014-07-21,0.0006593061646572103
2014-07-22,0.0009265196003775491
2014-07-23,0.0055091552124447735
2014-07-24,0.005079198310382472
2014-07-25,0.0
2014-07-26,0.0
2014-07-27,0.0
2014-07-28,0.0010800847808313618
2014-07-29,0.0022675052780572616
2014-07-30,-0.0025604682279460732
2014-07-31,0.001203709816086334
2014-08-01,0.0
2014-08-02,0.0
2014-08-03,0.0
2014-08-04,-0.009999262656814646
2014-08-05,0.0030761788211202136
2014-08-06,-0.0024916673212950886
2014-08-07,0.008771185257462701
2014-08-08,0.0
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,0.0
2014-08-12,0.012722008357033854
2014-08-13,0.0017424381764929997
2014-08-14,-0.00022200866797803442
2014-08-15,0.0
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,0.0
2014-08-19,-0.003825615678582475
2014-08-20,-0.014911328927050846
2014-08-21,0.000635194905594333
2014-08-22,0.0
2014-08-23,0.0
2014-08-24,0.0
2014-08-25,0.0
2014-08-26,-0.012215526342652439
2014-08-27,-0.0011744599115219856
2014-08-28,-0.0026848375935451772
2014-08-29,0.0
2014-08-30,0.0
2014-08-31,0.0
2014-09-01,0.0
2014-09-02,0.0007299332146903004
2014-09-03,0.0034334783448436283
2014-09-04,0.0018370368635664404
2014-09-05,0.0
2014-09-06,0.0
2014-09-07,0.0
2014-09-08,0.0
2014-09-09,-0.012191668459684531
2014-09-10,0.005168384241106998
2014-09-11,-0.0007683009161399772
2014-09-12,0.0
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,0.00016591094550231077
2014-09-16,-0.015367044725669434
2014-09-17,0.007734050962279535
2014-09-18,-0.002706803524207371
2014-09-19,0.0
2014-09-20,0.0
2014-09-21,0.0
2014-09-22,-0.009696039812528454
2014-09-23,-0.0021089080203780444
2014-09-24,-0.00894180348353835
2014-09-25,0.00019389575691889011
2014-09-26,0.0
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,-0.0064089913628239655
2014-09-30,-0.003993850587466802
2014-10-01,0.0014501849016227426
2014-10-02,-0.0003488299834607895
2014-10-03,0.0
2014-10-04,0.0
2014-10-05,0.0
2014-10-06,-0.005440508687179499
2014-10-07,-0.0024276940492240677
2014-10-08,-0.016684062915977467
2014-10-09,0.008239246540605318
2014-10-10,0.0
2014-10-11,0.0
2014-10-12,0.0
2014-10-13,0.0003140206062649774
2014-10-14,-0.006722936953397355
2014-10-15,0.0010416228306870433
2014-10-16,0.004590135315471769
2014-10-17,0.0
2014-10-18,0.0
2014-10-19,0.0
2014-10-20,0.010663564951406489
2014-10-21,0.0026838995055132775
2014-10-22,0.0012353707950290512
2014-10-23,0.0035797687627169817
2014-10-24,0.0
2014-10-25,0.0
2014-10-26,0.0
2014-10-27,-0.008484205013366917
2014-10-28,0.0033365353696489055
2014-10-29,0.0021273630956220885
2014-10-30,0.01781083968612886
2014-10-31,0.0
2014-11-01,0.0
2014-11-02,0.0
2014-11-03,0.001244217706049433
2014-11-04,-0.020099685863220453
2014-11-05,-0.007602294123769369
2014-11-06,0.003084753883471408
2014-11-07,0.0
2014-11-08,0.0
2014-11-09,0.0
2014-11-10,0.0010934387049674568
2014-11-11,-0.00381323173121918
2014-11-12,0.0015956157220357674
2014-11-13,0.0001925299451604319
2014-11-14,0.0
2014-11-15,0.0
2014-11-16,0.0
2014-11-17,0.0
2014-11-18,-0.008598867198387088
2014-11-19,0.0025524751494908795
2014-11-20,0.0004169820567734052
2014-11-21,0.0
2014-11-22,0.0
2014-11-23,0.0
2014-11-24,-0.0036664017821911848
2014-11-25,0.0015494064801199687
2014-11-26,0.0
2014-11-27,0.0
2014-11-28,0.0
2014-11-29,0.0
2014-11-30,0.0
2014-12-01,0.007965255119225531
2014-12-02,-0.0005880457759693191
2014-12-03,0.0024961787466619553
2014-12-04,0.002472988954335808
2014-12-05,0.0
2014-12-06,0.0
2014-12-07,0.0
2014-12-08,0.041333237787713806
2014-12-09,-0.005357059354947126
2014-12-10,-0.006911550286090532
2014-12-11,-0.0002856403721058409
2014-12-12,0.0
2014-12-13,0.0
2014-12-14,0.0
2014-12-15,0.0
2014-12-16,0.005635802390372202
2014-12-17,0.02285713576860906
2014-12-18,0.0010244151408985978
2014-12-19,0.0
2014-12-20,0.0
